public_api_url	notebook_url	price
https://publicapi.solotodo.com/products/227232	https://www.solotodo.cl/products/227232-hp-elitebook-640-g10-8l3y0lt	$1.049.980
https://publicapi.solotodo.com/products/65367	https://www.solotodo.cl/products/65367-lenovo-thinkpad-x390-20q1s01e00	$1.049.990
https://publicapi.solotodo.com/products/219451	https://www.solotodo.cl/products/219451-lenovo-thinkpad-e14-gen-5-intel-21jl000ccl	$1.049.992
https://publicapi.solotodo.com/products/234434	https://www.solotodo.cl/products/234434-lenovo-thinkpad-z16-gen-1-21d5s0m000	$1.049.992
https://publicapi.solotodo.com/products/210618	https://www.solotodo.cl/products/210618-msi-gf63-thin-12ve-12ve-068us	$1.049.997
https://publicapi.solotodo.com/products/237697	https://www.solotodo.cl/products/237697-lenovo-thinkpad-x13-gen-3-21bqs1hx00	$1.050.140
https://publicapi.solotodo.com/products/237307	https://www.solotodo.cl/products/237307-asus-zenbook-14-oled-ux3405ma-pp312w-90nb10g1-m00740	$1.049.990
https://publicapi.solotodo.com/products/240337	https://www.solotodo.cl/products/240337-asus-zenbook-14-oled-ux3405ma-pp312w-90nb11r1-m00e10	$1.049.990
https://publicapi.solotodo.com/products/228045	https://www.solotodo.cl/products/228045-hp-victus-16-r0097nr	$1.049.990
https://publicapi.solotodo.com/products/247318	https://www.solotodo.cl/products/247318-lenovo-loq-15arp9-83jc0000us	$1.049.990
https://publicapi.solotodo.com/products/226348	https://www.solotodo.cl/products/226348-msi-katana-15-b13vfk-817us-katana1513817	$1.049.990
https://publicapi.solotodo.com/products/245853	https://www.solotodo.cl/products/245853-hp-elitebook-640-g10-9j6e9ls	$1.059.970
https://publicapi.solotodo.com/products/220046	https://www.solotodo.cl/products/220046-apple-macbook-air-late-2020-apple-silicon-m1-512-gb-space-gray-mgn63z12416256	$1.064.990
https://publicapi.solotodo.com/products/243276	https://www.solotodo.cl/products/243276-lenovo-thinkpad-e16-amd-21jus0dp00	$1.066.990
https://publicapi.solotodo.com/products/236726	https://www.solotodo.cl/products/236726-lenovo-legion-7-16irx9-83fdcto1wwcl2	$2.534.834
https://publicapi.solotodo.com/products/227848	https://www.solotodo.cl/products/227848-gigabyte-aorus-17h-bxf-74la555sh	$2.649.990
https://publicapi.solotodo.com/products/250842	https://www.solotodo.cl/products/250842-lenovo-thinkpad-p1-gen-7-21kwcto1wwcl1	$2.652.807
https://publicapi.solotodo.com/products/237070	https://www.solotodo.cl/products/237070-asus-g16-2024-gu605mi-qr044w-90nr0is1-m00500	$2.667.490
https://publicapi.solotodo.com/products/214047	https://www.solotodo.cl/products/214047-asus-rog-strix-g16-g614jv-n3127w-90nr0c61-m006p0	$2.699.990
https://publicapi.solotodo.com/products/254170	https://www.solotodo.cl/products/254170-lenovo-thinkpad-p16s-gen-3-intel-21kt000gcl	$2.699.991
https://publicapi.solotodo.com/products/251203	https://www.solotodo.cl/products/251203-dell-alienware-m16-awm16-9364blk-pus	$2.725.990
https://publicapi.solotodo.com/products/246013	https://www.solotodo.cl/products/246013-hp-zbook-power-g10-977f7lt	$2.727.992
https://publicapi.solotodo.com/products/214433	https://www.solotodo.cl/products/214433-hp-zbook-power-g10-87s83la	$2.739.990
https://publicapi.solotodo.com/products/222998	https://www.solotodo.cl/products/222998-apple-macbook-pro-16-late-2023-apple-silicon-m3-pro-12-core-cpu-18-gb-512-gb-ssd-silver-mrw43cia	$2.775.990
https://publicapi.solotodo.com/products/145554	https://www.solotodo.cl/products/145554-apple-macbook-pro-13-2022-apple-silicon-m2-10-core-gpu-8-gb-512-gb-ssd-silver-mneq3cia	$2.787.470
https://publicapi.solotodo.com/products/218690	https://www.solotodo.cl/products/218690-lenovo-thinkpad-p16-gen-2-21fb000ncl	$2.799.990
https://publicapi.solotodo.com/products/248655	https://www.solotodo.cl/products/248655-asus-g16-2024-gu605mi-90nr0is1-m009r0	$2.809.990
https://publicapi.solotodo.com/products/200308	https://www.solotodo.cl/products/200308-lenovo-legion-pro-7-16irx8h-82wq007wcl	$2.835.990
https://publicapi.solotodo.com/products/222995	https://www.solotodo.cl/products/222995-apple-macbook-pro-14-late-2023-apple-silicon-m3-pro-12-core-cpu-18-gb-1-tb-ssd-space-black-mrx43cia	$2.849.990
https://publicapi.solotodo.com/products/247408	https://www.solotodo.cl/products/247408-dell-xps-13-9340-3000175041661	$2.859.500
https://publicapi.solotodo.com/products/159265	https://www.solotodo.cl/products/159265-microsoft-surface-pro-9-platinum-qix-00001	$2.871.190
https://publicapi.solotodo.com/products/243013	https://www.solotodo.cl/products/243013-dell-xps-13-9340-x9340_ti7321tbw11p3psxcto	$2.877.308
https://publicapi.solotodo.com/products/222994	https://www.solotodo.cl/products/222994-apple-macbook-pro-14-late-2023-apple-silicon-m3-pro-12-core-cpu-18-gb-1-tb-ssd-silver-mrx73cia	$2.899.990
https://publicapi.solotodo.com/products/249215	https://www.solotodo.cl/products/249215-hp-zbook-power-g11-a59h1la	$2.949.990
https://publicapi.solotodo.com/products/213171	https://www.solotodo.cl/products/213171-v2-haze-sm16512haze	$349.000
https://publicapi.solotodo.com/products/127445	https://www.solotodo.cl/products/127445-asus-x543ua-gq3522t-90nb0hf7-m000j0	$349.900
https://publicapi.solotodo.com/products/249940	https://www.solotodo.cl/products/249940-hp-348-g7-2q0d0lt-16-gb-ram	$349.900
https://publicapi.solotodo.com/products/121535	https://www.solotodo.cl/products/121535-hp-pavilion-x360-14-dw1008ca-10m07ua	$349.990
https://publicapi.solotodo.com/products/108679	https://www.solotodo.cl/products/108679-hp-245-g7-1v4e3lt	$349.990
https://publicapi.solotodo.com/products/111508	https://www.solotodo.cl/products/111508-hp-240-g7-1a4w7lt	$349.990
https://publicapi.solotodo.com/products/137002	https://www.solotodo.cl/products/137002-lenovo-e41-55-82fj007jcl	$349.990
https://publicapi.solotodo.com/products/216776	https://www.solotodo.cl/products/216776-lenovo-ideapad-slim-3-15ian8-82xb002dcl	$349.990
https://publicapi.solotodo.com/products/102050	https://www.solotodo.cl/products/102050-dell-latitude-5420-5w83g	$349.990
https://publicapi.solotodo.com/products/87301	https://www.solotodo.cl/products/87301-lenovo-v145-ikb-81ya000rcl	$349.990
https://publicapi.solotodo.com/products/81397	https://www.solotodo.cl/products/81397-lenovo-v14-iil-82c400e8cl	$349.990
https://publicapi.solotodo.com/products/85324	https://www.solotodo.cl/products/85324-lenovo-v14-iil-i5-1035g1-8gb-256gb-ssd-w10h-82c4	$349.990
https://publicapi.solotodo.com/products/250805	https://www.solotodo.cl/products/250805-dell-latitude-14-5490-8y0jy	$350.000
https://publicapi.solotodo.com/products/133097	https://www.solotodo.cl/products/133097-hp-245-g8-4f471lt	$349.900
https://publicapi.solotodo.com/products/254704	https://www.solotodo.cl/products/254704-hp-15-dw2037la-1a6e8la-16-gb-ram-ssd-1-tb	$349.900
https://publicapi.solotodo.com/products/228990	https://www.solotodo.cl/products/228990-acer-aspire-3-a314-23p-r6xd-1	$349.990
https://publicapi.solotodo.com/products/217803	https://www.solotodo.cl/products/217803-lenovo-ideapad-slim-3-15amn8-82xq009acl	$349.990
https://publicapi.solotodo.com/products/117900	https://www.solotodo.cl/products/117900-msi-modern-14-b5m-b5m-011cl	$349.990
https://publicapi.solotodo.com/products/254640	https://www.solotodo.cl/products/254640-hp-elitebook-840-g7-i5-10210u-16-gb-256-gb-ssd	$350.000
https://publicapi.solotodo.com/products/134141	https://www.solotodo.cl/products/134141-lenovo-thinkpad-t470-20jna01q00-ssd-480-gb	$350.000
https://publicapi.solotodo.com/products/240372	https://www.solotodo.cl/products/240372-msi-bravo-15-b5dd-255cl-9s7-158k12-255-amd-ryzen-5-5600h-16-gb-512-gb-ssd	$927.549
https://publicapi.solotodo.com/products/214231	https://www.solotodo.cl/products/214231-dell-latitude-3420-i5-1135g7-8-gb-256-gb-ssd	$929.990
https://publicapi.solotodo.com/products/211947	https://www.solotodo.cl/products/211947-asus-expertbook-b1500cepe-ej1660x-90nx0411-m01ll0	$934.971
https://publicapi.solotodo.com/products/233907	https://www.solotodo.cl/products/233907-hp-probook-440-g10-7z7h4lt	$936.600
https://publicapi.solotodo.com/products/224622	https://www.solotodo.cl/products/224622-lenovo-loq-15aph8-82xt001nus	$939.571
https://publicapi.solotodo.com/products/168116	https://www.solotodo.cl/products/168116-dell-latitude-7420-l7422in1i7tgs16512w11d3psxcto	$939.990
https://publicapi.solotodo.com/products/214390	https://www.solotodo.cl/products/214390-dell-latitude-5420-n2htg-ssd-512-gb	$939.990
https://publicapi.solotodo.com/products/144209	https://www.solotodo.cl/products/144209-lenovo-thinkbook-14-g3-acl-21a200mgcl	$939.990
https://publicapi.solotodo.com/products/253518	https://www.solotodo.cl/products/253518-asus-expertbook-b1402cva-nk1496x-90nx06w1-m01wd0	$941.538
https://publicapi.solotodo.com/products/233407	https://www.solotodo.cl/products/233407-lenovo-thinkbook-14-g6-irl-21kg00abcl	$943.990
https://publicapi.solotodo.com/products/251032	https://www.solotodo.cl/products/251032-lenovo-thinkpad-l16-gen-1-amd-21l8cto1wwcl1	$946.158
https://publicapi.solotodo.com/products/243370	https://www.solotodo.cl/products/243370-lenovo-thinkpad-l14-gen-4-intel-21h20011cl	$947.560
https://publicapi.solotodo.com/products/241011	https://www.solotodo.cl/products/241011-lenovo-thinkpad-l14-gen-4-intel-21h2s1y500	$948.990
https://publicapi.solotodo.com/products/216978	https://www.solotodo.cl/products/216978-hp-elitebook-820-g3-1ag03ec	$949.990
https://publicapi.solotodo.com/products/248065	https://www.solotodo.cl/products/248065-lenovo-ideapad-slim-5-14imh9-83dacto1wwcl1	$950.003
https://publicapi.solotodo.com/products/224077	https://www.solotodo.cl/products/224077-asus-expertbook-b5302fea-lg1555x-90nx03r1-m017n0	$949.990
https://publicapi.solotodo.com/products/133358	https://www.solotodo.cl/products/133358-asus-zenbook-13-ux325ea-kg757w-90nb0sl1-m00e00	$949.990
https://publicapi.solotodo.com/products/251491	https://www.solotodo.cl/products/251491-hp-victus-15-fa1097la-a14ljla	$949.990
https://publicapi.solotodo.com/products/254671	https://www.solotodo.cl/products/254671-msi-pulse-gl66-12uek-9s7-158314-637	$949.990
https://publicapi.solotodo.com/products/157579	https://www.solotodo.cl/products/157579-hp-pavilion-14-eh0104la-6f8f2la	$950.320
https://publicapi.solotodo.com/products/239488	https://www.solotodo.cl/products/239488-dell-latitude-7440-l744i7vacrps321tbw11p3ps	$1.291.900
https://publicapi.solotodo.com/products/103527	https://www.solotodo.cl/products/103527-apple-macbook-pro-late-2020-apple-silicon-m1-256-gb-silver-myda2bea	$1.294.940
https://publicapi.solotodo.com/products/152569	https://www.solotodo.cl/products/152569-dell-inspiron-14-2-in-1-7415-pg4hv	$1.299.990
https://publicapi.solotodo.com/products/227677	https://www.solotodo.cl/products/227677-hp-zbook-firefly-14-g9-i7-1255u-16-gb-512-gb-ssd	$1.299.990
https://publicapi.solotodo.com/products/211525	https://www.solotodo.cl/products/211525-hp-zbook-firefly-14-g9-6u7j6la	$1.299.990
https://publicapi.solotodo.com/products/229315	https://www.solotodo.cl/products/229315-lenovo-thinkpad-t14-gen-4-intel-21hes5w400	$1.299.990
https://publicapi.solotodo.com/products/97123	https://www.solotodo.cl/products/97123-lenovo-yoga-7-14itl5-82bh005qcl	$1.299.990
https://publicapi.solotodo.com/products/122698	https://www.solotodo.cl/products/122698-asus-rog-zephyrus-m16-gu603he-k8007t-90nr07c1-m00390	$1.299.990
https://publicapi.solotodo.com/products/254068	https://www.solotodo.cl/products/254068-acer-swift-go-14-sfg14-73-71w0-1	$1.299.990
https://publicapi.solotodo.com/products/236705	https://www.solotodo.cl/products/236705-apple-macbook-air-13-early-2024-apple-silicon-m3-8-core-gpu-8-gb-256-gb-ssd-space-gray-mrxn3cia	$1.299.990
https://publicapi.solotodo.com/products/236708	https://www.solotodo.cl/products/236708-apple-macbook-air-13-early-2024-apple-silicon-m3-8-core-gpu-8-gb-256-gb-ssd-starlight-mrxt3cia	$1.299.990
https://publicapi.solotodo.com/products/149556	https://www.solotodo.cl/products/149556-apple-macbook-air-2022-apple-silicon-m2-8-core-gpu-8-gb-512-gb-ssd-midnight	$1.299.990
https://publicapi.solotodo.com/products/149555	https://www.solotodo.cl/products/149555-apple-macbook-air-2022-apple-silicon-m2-8-core-gpu-8-gb-512-gb-ssd-silver	$1.299.990
https://publicapi.solotodo.com/products/84460	https://www.solotodo.cl/products/84460-lenovo-ideapad-gaming-3-15imh05-81y400ldcl	$1.299.990
https://publicapi.solotodo.com/products/245532	https://www.solotodo.cl/products/245532-lenovo-loq-15irx9-83dv00fxus	$1.299.990
https://publicapi.solotodo.com/products/254035	https://www.solotodo.cl/products/254035-lenovo-legion-5-15arh7h-82rd0011us	$1.299.990
https://publicapi.solotodo.com/products/253316	https://www.solotodo.cl/products/253316-lenovo-thinkpad-t460s-20faa05lcl	$1.299.990
https://publicapi.solotodo.com/products/250083	https://www.solotodo.cl/products/250083-msi-bravo-15-c7v-c7vfkp-226us	$1.299.990
https://publicapi.solotodo.com/products/253878	https://www.solotodo.cl/products/253878-lenovo-thinkpad-l16-gen-1-amd-21l8000jcl	$1.299.991
https://publicapi.solotodo.com/products/232957	https://www.solotodo.cl/products/232957-lenovo-ideapad-pro-5-16imh9-83d4cto1wwcl1	$1.312.327
https://publicapi.solotodo.com/products/157180	https://www.solotodo.cl/products/157180-hp-pavilion-14-eh0101la-6j9r9la	$819.990
https://publicapi.solotodo.com/products/253473	https://www.solotodo.cl/products/253473-lenovo-ideapad-slim-5-14imh9-83da0072cl	$819.990
https://publicapi.solotodo.com/products/189624	https://www.solotodo.cl/products/189624-samsung-galaxy-book3-pro-graphite-np940xfg-kc2cl	$819.990
https://publicapi.solotodo.com/products/122362	https://www.solotodo.cl/products/122362-lenovo-thinkbook-14-g2-itl-20vd0076cl	$824.990
https://publicapi.solotodo.com/products/233990	https://www.solotodo.cl/products/233990-lenovo-loq-15irh8-82xv002lus	$824.997
https://publicapi.solotodo.com/products/145633	https://www.solotodo.cl/products/145633-asus-tuf-dash-f15-fx517zm-hn089w-90nr09q3-m003x0	$826.000
https://publicapi.solotodo.com/products/235942	https://www.solotodo.cl/products/235942-hp-pavilion-aero-13-be2003la-827d8la	$824.490
https://publicapi.solotodo.com/products/227205	https://www.solotodo.cl/products/227205-dell-latitude-3440-3000155992886-5	$828.990
https://publicapi.solotodo.com/products/242053	https://www.solotodo.cl/products/242053-acer-nitro-v-15-anv15-41-r3rj-1-nhqpfal0021	$829.990
https://publicapi.solotodo.com/products/223123	https://www.solotodo.cl/products/223123-hp-victus-15-fa1003la-824v1la	$829.990
https://publicapi.solotodo.com/products/238755	https://www.solotodo.cl/products/238755-asus-tuf-dash-f15-fx517zm-i7-12650h-16-gb-512-gb-ssd-rtx-3060-6-gb	$829.990
https://publicapi.solotodo.com/products/229645	https://www.solotodo.cl/products/229645-hp-pavilion-plus-14-eh1003la-833s3la	$829.990
https://publicapi.solotodo.com/products/125003	https://www.solotodo.cl/products/125003-lenovo-thinkbook-14p-g2-ach-20yn000xcl	$829.990
https://publicapi.solotodo.com/products/237659	https://www.solotodo.cl/products/237659-dell-latitude-3440-nvidia-mx550-2gb-3000155992886-5	$829.997
https://publicapi.solotodo.com/products/131123	https://www.solotodo.cl/products/131123-asus-expertbook-b5-90nx03r1-m004j0	$837.874
https://publicapi.solotodo.com/products/233045	https://www.solotodo.cl/products/233045-hp-probook-440-g10-7z7h2lt	$838.900
https://publicapi.solotodo.com/products/83881	https://www.solotodo.cl/products/83881-apple-macbook-pro-13-2020-i5-1038ng7-512-gb-16-gb-silver-mwp72cia	$839.990
https://publicapi.solotodo.com/products/236359	https://www.solotodo.cl/products/236359-hp-240-g8-673z3lt-16-gb-ram-ssd-500-gb	$843.330
https://publicapi.solotodo.com/products/156723	https://www.solotodo.cl/products/156723-hp-15-dy5009la-6h9f1la	$843.890
https://publicapi.solotodo.com/products/223064	https://www.solotodo.cl/products/223064-asus-expertbook-b1400ceae-ek5015r-90nx0421-m02ee0-16-gb-ram	$849.452
https://publicapi.solotodo.com/products/248072	https://www.solotodo.cl/products/248072-lenovo-thinkpad-x13-gen-5-21lvcto1wwcl2	$1.677.549
https://publicapi.solotodo.com/products/243675	https://www.solotodo.cl/products/243675-asus-vivobook-pro-15-oled-n6506mv-ma027w-90nb12y3-m00150	$1.679.990
https://publicapi.solotodo.com/products/213478	https://www.solotodo.cl/products/213478-hp-zbook-firefly-14-g10-860z0la	$1.698.980
https://publicapi.solotodo.com/products/245094	https://www.solotodo.cl/products/245094-hp-zbook-firefly-16-g9-6u7k5la-64-gb-1-tb-ssd	$1.699.690
https://publicapi.solotodo.com/products/153398	https://www.solotodo.cl/products/153398-apple-macbook-air-2022-apple-silicon-m2-10-core-gpu-16-gb-512-gb-ssd-midnight-mly43z161	$1.699.990
https://publicapi.solotodo.com/products/214256	https://www.solotodo.cl/products/214256-hp-zbook-power-g10-87s78la	$1.699.993
https://publicapi.solotodo.com/products/250897	https://www.solotodo.cl/products/250897-asus-vivobook-s-15-s5507qa-ma054w-90nb14q2-m007h0	$1.699.990
https://publicapi.solotodo.com/products/228464	https://www.solotodo.cl/products/228464-apple-macbook-pro-14-late-2023-apple-silicon-m3-8-core-cpu-8-gb-512-gb-ssd-space-gray-mtl73lla	$1.699.990
https://publicapi.solotodo.com/products/145759	https://www.solotodo.cl/products/145759-lenovo-legion-5-15ach6h-82ju00n0us	$1.699.990
https://publicapi.solotodo.com/products/239941	https://www.solotodo.cl/products/239941-lenovo-thinkpad-x1-yoga-gen-6-20y0s7e100	$1.699.990
https://publicapi.solotodo.com/products/245795	https://www.solotodo.cl/products/245795-lenovo-thinkpad-x1-yoga-gen-6-i5-1135g7-16-gb-512-gb-ssd	$1.699.990
https://publicapi.solotodo.com/products/230045	https://www.solotodo.cl/products/230045-lenovo-thinkpad-p16s-gen-2-intel-21hl000ycl	$1.699.990
https://publicapi.solotodo.com/products/215756	https://www.solotodo.cl/products/215756-msi-katana-15-b13vek-277us	$1.699.990
https://publicapi.solotodo.com/products/216084	https://www.solotodo.cl/products/216084-msi-katana-15-b12vfk-291us-9s7-158571-445	$1.699.990
https://publicapi.solotodo.com/products/254621	https://www.solotodo.cl/products/254621-dell-alienware-x16-gaming-ins0167532-r0023406-sa	$1.699.990
https://publicapi.solotodo.com/products/254622	https://www.solotodo.cl/products/254622-dell-alienware-m16-r2-ins0169844-r0025132-sa	$1.699.990
https://publicapi.solotodo.com/products/253623	https://www.solotodo.cl/products/253623-dell-precision-3571-ehjp0g	$1.699.990
https://publicapi.solotodo.com/products/76891	https://www.solotodo.cl/products/76891-lenovo-thinkpad-p43s-20rjs09b00	$1.699.990
https://publicapi.solotodo.com/products/238139	https://www.solotodo.cl/products/238139-samsung-galaxy-book4-pro-gray-np940xgk-kg1cl	$1.699.990
https://publicapi.solotodo.com/products/254796	https://www.solotodo.cl/products/254796-lenovo-yoga-slim-7-14q8x9-83ed003tcl	$1.699.990
https://publicapi.solotodo.com/products/95838	https://www.solotodo.cl/products/95838-hp-348-g7-2e4u1lt	$269.990
https://publicapi.solotodo.com/products/109636	https://www.solotodo.cl/products/109636-hp-240-g8-2k2p2lt	$269.990
https://publicapi.solotodo.com/products/246519	https://www.solotodo.cl/products/246519-lenovo-v145-14ast-81ms004acl-8-gb-ram-256-gb-ssd	$269.990
https://publicapi.solotodo.com/products/134554	https://www.solotodo.cl/products/134554-lenovo-thinkpad-t480-20l5004hus	$270.000
https://publicapi.solotodo.com/products/154789	https://www.solotodo.cl/products/154789-hp-250-g8-5u0f8lt	$269.990
https://publicapi.solotodo.com/products/153810	https://www.solotodo.cl/products/153810-hp-250-g9-6k016lt	$269.990
https://publicapi.solotodo.com/products/222675	https://www.solotodo.cl/products/222675-hp-245-g9-7f211lt	$273.990
https://publicapi.solotodo.com/products/249484	https://www.solotodo.cl/products/249484-dell-latitude-14-5490-i5-8250u-8gb-128gb-ssd-freedos	$279.000
https://publicapi.solotodo.com/products/248424	https://www.solotodo.cl/products/248424-lenovo-ideapad-v330-14ikb-81b0009rcl-8-gb-256-gb-11h	$279.900
https://publicapi.solotodo.com/products/127480	https://www.solotodo.cl/products/127480-dell-inspiron-15-3502-9gy76	$279.990
https://publicapi.solotodo.com/products/117861	https://www.solotodo.cl/products/117861-lenovo-ideapad-3-14iil05-81wd002tcl	$279.990
https://publicapi.solotodo.com/products/48459	https://www.solotodo.cl/products/48459-lenovo-ideapad-v330-14ikb-81b0009rcl	$279.990
https://publicapi.solotodo.com/products/254635	https://www.solotodo.cl/products/254635-lenovo-thinkpad-t480-726449674090	$279.990
https://publicapi.solotodo.com/products/237665	https://www.solotodo.cl/products/237665-dell-latitude-7280-i5-6300u-8gb-256gb-ssd-w10p-espanol	$281.200
https://publicapi.solotodo.com/products/246516	https://www.solotodo.cl/products/246516-dell-latitude-7300-7xyvt-8-gb-ram-ssd-256-gb	$287.900
https://publicapi.solotodo.com/products/248620	https://www.solotodo.cl/products/248620-asus-expertbook-l1400cda-ek0478t-90nx03w1-m05300-8-gb-ram	$289.900
https://publicapi.solotodo.com/products/210012	https://www.solotodo.cl/products/210012-hp-14-dq2501la-699b5la	$289.990
https://publicapi.solotodo.com/products/238263	https://www.solotodo.cl/products/238263-hp-probook-640-g2-i5-6300u-16-gb-256-gb-ssd-w10p	$289.990
https://publicapi.solotodo.com/products/53916	https://www.solotodo.cl/products/53916-lenovo-ideapad-v330-14ikb-81b000mgcl	$289.990
https://publicapi.solotodo.com/products/53258	https://www.solotodo.cl/products/53258-lenovo-thinkpad-t480-20l6a0ljcl	$289.990
https://publicapi.solotodo.com/products/156124	https://www.solotodo.cl/products/156124-hp-14-dq2508la-699c2la	$477.990
https://publicapi.solotodo.com/products/249577	https://www.solotodo.cl/products/249577-hp-245-g10-81t58lt	$477.888
https://publicapi.solotodo.com/products/241096	https://www.solotodo.cl/products/241096-lenovo-k14-gen-1-amd-21cus0vw00-16-gb-ram	$479.397
https://publicapi.solotodo.com/products/112943	https://www.solotodo.cl/products/112943-hp-348-g7-2q0c8lt	$479.990
https://publicapi.solotodo.com/products/149359	https://www.solotodo.cl/products/149359-hp-240-g8-59c86lt	$479.990
https://publicapi.solotodo.com/products/232023	https://www.solotodo.cl/products/232023-asus-vivobook-16-x1605za-mb530w-90nb0za3-m00zr0	$479.712
https://publicapi.solotodo.com/products/221961	https://www.solotodo.cl/products/221961-lenovo-ideapad-slim-5-14iah8-83bf001dcl	$479.990
https://publicapi.solotodo.com/products/224211	https://www.solotodo.cl/products/224211-lenovo-v14-g3-iap-82ts00dycl	$482.024
https://publicapi.solotodo.com/products/193053	https://www.solotodo.cl/products/193053-hp-245-g8-4f474lt	$483.900
https://publicapi.solotodo.com/products/246278	https://www.solotodo.cl/products/246278-hp-pavilion-15-eg2519la-91q19la	$484.990
https://publicapi.solotodo.com/products/247317	https://www.solotodo.cl/products/247317-asus-zenbook-14-um425uaz-ki021t-90nb0vn1-m00310	$484.997
https://publicapi.solotodo.com/products/224235	https://www.solotodo.cl/products/224235-asus-vivobook-pro-15x-oled-k3504za-l1002w-90nb11s1-m00070	$484.990
https://publicapi.solotodo.com/products/236905	https://www.solotodo.cl/products/236905-hp-pavilion-15-eg2514la-91s45la	$484.990
https://publicapi.solotodo.com/products/250242	https://www.solotodo.cl/products/250242-hp-250-g10-9e4y4lt	$489.990
https://publicapi.solotodo.com/products/245788	https://www.solotodo.cl/products/245788-dell-latitude-5500-l5500i5321tw10p	$489.990
https://publicapi.solotodo.com/products/114969	https://www.solotodo.cl/products/114969-dell-latitude-3510-753674124	$489.990
https://publicapi.solotodo.com/products/226539	https://www.solotodo.cl/products/226539-lenovo-ideapad-3-15itl6-82h803sbus	$489.997
https://publicapi.solotodo.com/products/156725	https://www.solotodo.cl/products/156725-hp-15-ef2528la-699d5la	$489.990
https://publicapi.solotodo.com/products/235940	https://www.solotodo.cl/products/235940-hp-14-dq5019la-8w390la	$499.990
https://publicapi.solotodo.com/products/243020	https://www.solotodo.cl/products/243020-acer-aspire-lite-al14-51m-54jb-1-nxktwal0021	$499.990
https://publicapi.solotodo.com/products/251660	https://www.solotodo.cl/products/251660-acer-aspire-lite-al16-51p-52ez-1	$569.990
https://publicapi.solotodo.com/products/251982	https://www.solotodo.cl/products/251982-hp-elitebook-835-g10-9w7b1u8	$569.990
https://publicapi.solotodo.com/products/224246	https://www.solotodo.cl/products/224246-hp-15-fd0012la-802s8la	$569.990
https://publicapi.solotodo.com/products/200279	https://www.solotodo.cl/products/200279-lenovo-v14-iil-82c400e8cl-winp-500	$571.990
https://publicapi.solotodo.com/products/149752	https://www.solotodo.cl/products/149752-lenovo-ideapad-3-15iml05-81wb0129cl	$573.240
https://publicapi.solotodo.com/products/250702	https://www.solotodo.cl/products/250702-apple-macbook-pro-15-a1707-late-2016-i7-6700hq-16-gb-512-gb-ssd-radeon-pro-450-touch-bar-space-gray	$575.000
https://publicapi.solotodo.com/products/248007	https://www.solotodo.cl/products/248007-dell-inspiron-3515-m8hw4-32gb-ram	$579.590
https://publicapi.solotodo.com/products/237305	https://www.solotodo.cl/products/237305-asus-tuf-a15-fa506nf-hn003w-90nr0je7-m001h0	$579.990
https://publicapi.solotodo.com/products/241301	https://www.solotodo.cl/products/241301-acer-aspire-5-a515-57-58f6-1-nxkn3al00q1	$579.990
https://publicapi.solotodo.com/products/232517	https://www.solotodo.cl/products/232517-lenovo-ideapad-gaming-3-15-ryzen-5-5500h-8-gb-512-gb-ssd-rtx-2050-4-gb	$579.990
https://publicapi.solotodo.com/products/243442	https://www.solotodo.cl/products/243442-huawei-matebook-d-2024	$579.990
https://publicapi.solotodo.com/products/155932	https://www.solotodo.cl/products/155932-hp-victus-15-fb0116la-6f7p2la	$579.990
https://publicapi.solotodo.com/products/37167	https://www.solotodo.cl/products/37167-apple-macbook-pro-13-mpxu2cia-silver-mid-2017	$579.990
https://publicapi.solotodo.com/products/89824	https://www.solotodo.cl/products/89824-lenovo-thinkpad-x13-20t3s1an00	$579.990
https://publicapi.solotodo.com/products/135905	https://www.solotodo.cl/products/135905-hp-victus-16-d0511la-62c27la	$580.000
https://publicapi.solotodo.com/products/200035	https://www.solotodo.cl/products/200035-lenovo-v14-g2-alc-82kc00f8cl	$580.900
https://publicapi.solotodo.com/products/253629	https://www.solotodo.cl/products/253629-dell-inspiron-5425-ins0152441-r0021868-sa	$579.990
https://publicapi.solotodo.com/products/133095	https://www.solotodo.cl/products/133095-hp-probook-445-g8-5z8y5la	$581.900
https://publicapi.solotodo.com/products/173776	https://www.solotodo.cl/products/173776-hp-15-ef2526la-6c240la	$581.990
https://publicapi.solotodo.com/products/235453	https://www.solotodo.cl/products/235453-hp-victus-15-fa1010la-8u892la	$581.990
https://publicapi.solotodo.com/products/254629	https://www.solotodo.cl/products/254629-msi-vector-gp68hx-9s7-15m122-240	$2.099.990
https://publicapi.solotodo.com/products/237565	https://www.solotodo.cl/products/237565-lenovo-legion-7-16irx9-83fdcto1wwcl1	$2.109.137
https://publicapi.solotodo.com/products/189621	https://www.solotodo.cl/products/189621-samsung-galaxy-book3-ultra-graphite-np960xfh-xa1cl	$2.129.990
https://publicapi.solotodo.com/products/240040	https://www.solotodo.cl/products/240040-lenovo-yoga-9-13imu9-83ff000tcl	$2.129.990
https://publicapi.solotodo.com/products/249216	https://www.solotodo.cl/products/249216-hp-zbook-power-g11-a59h0la	$2.149.990
https://publicapi.solotodo.com/products/183119	https://www.solotodo.cl/products/183119-lenovo-legion-5-pro-16iah7h-82rf000aus	$2.149.990
https://publicapi.solotodo.com/products/128321	https://www.solotodo.cl/products/128321-apple-macbook-pro-14-late-2021-apple-silicon-m1-pro-8-core-16-gb-512-gb-ssd-silver-mkgr3cia	$2.155.400
