name	url	id	slug	picture_url	price	score_general	score_games	score_mobility	weight	power_adapter_power	operating_system_family_name	screen_size_value	screen_resolution_unicode	screen_rr_value	battery_mwh	default_bucket	processor_unicode	processor_f_value	processor_thread_count_name	processor_p_core_count	processor_thread_count	processor_tdp	processor_speed_score	main_gpu_name	main_gpu_speed_score	ram_quantity_value	ram_frequency_value	ram_type_name	sd_capacity_value	sd_rpm_value	sd_drive_type_name	storage_drives_count	gpus_count
Dell Inspiron Plus 7620 (i7-12700H / 32 GB / 1 TB SSD / W11P)	https://publicapi.solotodo.com/products/215987/	215987	dell-inspiron-plus-7620-i7-12700h-32-gb-1-tb-ssd-w11p	https://media.solotodo.com/media/products/1803965_picture_1692648399.webp	999990	564	241	342	2050	0	Windows 11	16.0	3072x1920	60	86000	1803965	Intel Core i7-12700H	1700	Icosa-core	6	20	45.0	27346	Intel Iris Xe Graphics G7 96EUs (Integrada)	5083	32.0	4800	DDR5	1000	0	SSD	1	1
Lenovo ThinkBook 13s G2 ITL [20V9004EUS]	https://publicapi.solotodo.com/products/115416/	115416	lenovo-thinkbook-13s-g2-itl-20v9004eus	https://media.solotodo.com/media/products/1370474_picture_1618576848.png	799990	256	185	696	1260	65	Windows 10	13.3	2560x1600	60	56000	1421272	Intel Core i7-1165G7	2800	Octa-core	4	8	12.0	11752	Intel Iris Xe Graphics G7 96EUs (Integrada)	5083	16.0	4266	LPDDR4X	512	0	SSD	1	1
Lenovo LOQ 15IRX9 [83DV00P6CL]	https://publicapi.solotodo.com/products/253392/	253392	lenovo-loq-15irx9-83dv00p6cl	https://media.solotodo.com/media/products/1918854_picture_1716924457.jpg	1349990	597	661	213	2380	230	Windows 11	15.6	1920x1080	144	60000	1948396	Intel Core i7-13650HX	3600	Icosa-core	6	20	55.0	33541	NVIDIA GeForce RTX 4060 (8 GB)	27681	24.0	4800	DDR5	512	0	SSD	1	2
Dell Latitude 3510 [753674124]	https://publicapi.solotodo.com/products/114969/	114969	dell-latitude-3510-753674124	https://media.solotodo.com/media/products/1223478_picture_1598646496.jpg	489990	79	51	483	1910	0	Windows 10	15.6	1920x1080	60	40000	1418095	Intel Core i3-10110U	2100	Quad-core	2	4	15.0	4110	Intel UHD Graphics 630 (Integrada)	1325	4.0	2133	DDR4	500	5400	HDD	1	1
Dell Latitude 3520 [884116461791]	https://publicapi.solotodo.com/products/249286/	249286	dell-latitude-3520-884116461791	https://media.solotodo.com/media/products/1931705_picture_1720213518.jpg	399990	207	140	504	1770	0	Windows 11	15.6	1366x768	60	0	1931705	Intel Core i3-1215U	900	Octa-core	2	8	15.0	11830	Intel UHD Graphics 64EUs (Alder Lake 12th Gen) (Integrada)	3950	8.0	3200	DDR4	512	0	SSD	1	1
Lenovo ThinkPad T480 [726449704117]	https://publicapi.solotodo.com/products/254634/	254634	lenovo-thinkpad-t480-726449704117	https://media.solotodo.com/media/products/798048_picture_1533822936.jpg	369990	185	91	602	1650	0	Windows 10	14.0	1920x1080	60	57000	1958961	Intel Core i5-8350U	1700	Octa-core	4	8	15.0	6383	Intel UHD Graphics 620 (Integrada)	1024	16.0	2400	DDR4	256	0	SSD	1	1
Lenovo ThinkPad T14s Gen 3 [21BSS4UT00 / SSD 1 TB]	https://publicapi.solotodo.com/products/235356/	235356	lenovo-thinkpad-t14s-gen-3-21bss4ut00-ssd-1-tb	https://media.solotodo.com/media/products/1736507_picture_1678854754.webp	890000	279	192	668	1210	65	Windows 11	14.0	1920x1200	60	57000	1886597	Intel Core i7-1255U	1200	Dodeca-core	2	12	15.0	13495	Intel Iris Xe Graphics G7 96EUs (Integrada)	5083	16.0	6400	LPDDR5	1000	0	SSD	1	1
HP Envy x360 16-F2097NR	https://publicapi.solotodo.com/products/236847/	236847	hp-envy-x360-16-f2097nr	https://media.solotodo.com/media/products/1892014_picture_1709702556.png	1399990	370	273	500	0	135	Windows 11	16.0	3840x2400	60	83000	1892014	Intel Core i7-1360P	1600	Hexadeca-core	4	16	28.0	20269	Intel Arc A370M (4 GB)	8157	16.0	3200	DDR4	2000	0	SSD	1	2
HP 348 G7 [2Q0C9LT]	https://publicapi.solotodo.com/products/116278/	116278	hp-348-g7-2q0c9lt	https://media.solotodo.com/media/products/1302444_picture_1610637034.jpg	519990	136	67	625	1500	65	Windows 10	14.0	1366x768	60	41000	1427489	Intel Core i5-10210U	1600	Octa-core	4	8	15.0	6482	Intel UHD Graphics 620 (Integrada)	1024	8.0	2666	DDR4	256	0	SSD	1	1
Lenovo Legion 5 Pro 16ARH7H [82RG001JUS]	https://publicapi.solotodo.com/products/183120/	183120	lenovo-legion-5-pro-16arh7h-82rg001jus	https://media.solotodo.com/media/products/1725978_picture_1677221166.jpg	1999990	531	643	276	2490	300	Windows 11	16.0	2560x1600	165	80000	1725978	AMD Ryzen 9 6900HX	3300	Hexadeca-core	8	16	45.0	24849	NVIDIA GeForce RTX 3070 Ti (8 GB)	27336	32.0	4800	DDR5	2000	0	SSD	1	2
ASUS ExpertBook B1402CBA-BV0256X [90NX05V1-M009D0]	https://publicapi.solotodo.com/products/213651/	213651	asus-expertbook-b1402cba-bv0256x-90nx05v1-m009d0	https://media.solotodo.com/media/products/1787987_picture_1690487366.png	808510	279	192	626	1490	65	Windows 11	14.0	1920x1080	60	42000	1788039	Intel Core i7-1255U	1200	Dodeca-core	2	12	15.0	13495	Intel Iris Xe Graphics G7 96EUs (Integrada)	5083	16.0	3200	DDR4	512	0	SSD	1	1
Lenovo K14 Gen 1 (AMD) [21CUS0R100]	https://publicapi.solotodo.com/products/228052/	228052	lenovo-k14-gen-1-amd-21cus0r100	https://media.solotodo.com/media/products/1618682_picture_1656221751.jpg	499990	264	140	523	1510	65	Windows 11	14.0	1920x1080	60	0	1856968	AMD Ryzen 5 5600U	2300	Dodeca-core	6	12	25.0	16053	AMD Radeon RX Vega 7 (Integrada)	3134	8.0	3200	DDR4	256	0	SSD	1	1
HP 14-DQ5020LA	https://publicapi.solotodo.com/products/254793/	254793	hp-14-dq5020la	https://media.solotodo.com/media/products/1792154_picture_1691151171.jpg	399990	207	140	631	1460	0	Windows 11	14.0	1920x1080	60	0	1959919	Intel Core i3-1215U	900	Octa-core	2	8	15.0	11830	Intel UHD Graphics 64EUs (Alder Lake 12th Gen) (Integrada)	3950	8.0	3200	DDR4	256	0	SSD	1	1
Lenovo ThinkBook 16p G2 ACH [20YM002ECL]	https://publicapi.solotodo.com/products/124379/	124379	lenovo-thinkbook-16p-g2-ach-20ym002ecl	https://media.solotodo.com/media/products/1488176_picture_1636005024.jpg	879990	393	511	351	1990	230	Windows 10	16.0	2560x1600	60	71000	1488176	AMD Ryzen 7 5800H	3200	Hexadeca-core	8	16	45.0	22014	NVIDIA GeForce RTX 3060 Max-Q (6 GB)	20727	16.0	3200	DDR4	1000	0	SSD	1	2
ASUS ROG Strix G17 2023 G713PI-DB94	https://publicapi.solotodo.com/products/253801/	253801	asus-rog-strix-g17-2023-g713pi-db94	https://media.solotodo.com/media/products/1768353_picture_1685717140.jpg	2274990	821	702	64	2800	280	Windows 11	17.3	2560x1440	240	90000	1951082	AMD Ryzen 9 7940HX	2400	Dotriaconta	16	32	55.0	54146	NVIDIA GeForce RTX 4070 (8 GB)	29899	16.0	4800	DDR5	1000	0	SSD	1	2
Lenovo Legion 7 16ACHg6 [82N600U0CL]	https://publicapi.solotodo.com/products/157908/	157908	lenovo-legion-7-16achg6-82n600u0cl	https://media.solotodo.com/media/products/1383798_picture_1620058637.png	2384980	520	615	275	2500	300	Windows 11	16.0	2560x1600	165	80000	1679770	AMD Ryzen 9 5900HX	3300	Hexadeca-core	8	16	45.0	24001	NVIDIA GeForce RTX 3080 (16 GB)	25987	32.0	3200	DDR4	1000	0	SSD	1	2
Dell Alienware X16 Gaming [INS0167532-R0023406-SA]	https://publicapi.solotodo.com/products/254621/	254621	dell-alienware-x16-gaming-ins0167532-r0023406-sa	https://media.solotodo.com/media/products/1820990_picture_1695830320.jpg	1699990	511	702	242	2720	330	Windows 11	16.0	2560x1440	165	90000	1958802	Intel Core i7-13700H	1800	Icosa-core	6	20	45.0	30833	NVIDIA GeForce RTX 4070 (8 GB)	29899	16.0	6000	LPDDR5	1000	0	SSD	1	2
Gigabyte Aorus 7 (9KF-E3LA183SH / 16 GB RAM)	https://publicapi.solotodo.com/products/254166/	254166	gigabyte-aorus-7-9kf-e3la183sh-16-gb-ram	https://media.solotodo.com/media/products/1784475_picture_1690058414.jpg	1279990	387	638	179	2700	230	Windows 11	17.3	1920x1080	300	99000	1955126	Intel Core i5-12500H	1800	Hexadeca-core	4	16	45.0	21579	NVIDIA GeForce RTX 4060 (8 GB)	27681	16.0	3200	DDR4	512	0	SSD	1	2
Lenovo ThinkPad T14 Gen 5 (Intel) [21MMCTO1WWCL1]	https://publicapi.solotodo.com/products/251959/	251959	lenovo-thinkpad-t14-gen-5-intel-21mmcto1wwcl1	https://media.solotodo.com/media/products/1939470_picture_1722435580.png	1113779	329	206	643	1380	45	Windows 11	14.0	1920x1200	60	52500	1939482	Intel Core Ultra 5 125U	1300	Tessaradeca-core	2	14	15.0	17186	Intel Arc 4-Cores iGPU (Integrada)	5149	16.0	5600	DDR5	256	0	SSD	1	1
HP Omen 16-XF0003LA [827K4LA]	https://publicapi.solotodo.com/products/233057/	233057	hp-omen-16-xf0003la-827k4la	https://media.solotodo.com/media/products/1877570_picture_1707292475.png	1891490	602	702	287	2380	0	Windows 11	16.1	1920x1080	165	0	1877570	AMD Ryzen 9 7940HS	4000	Hexadeca-core	8	16	35.0	30153	NVIDIA GeForce RTX 4070 (8 GB)	29899	32.0	3200	DDR5	1000	0	SSD	1	2
HP 245 G10 [81S78LT]	https://publicapi.solotodo.com/products/249578/	249578	hp-245-g10-81s78lt	https://media.solotodo.com/media/products/1910507_picture_1715097104.jpg	459640	199	114	646	1360	45	Windows 11	14.0	1366x768	60	41000	1932813	AMD Ryzen 3 7330U	2300	Octa-core	4	8	15.0	11211	AMD Radeon RX Vega 6 (Ryzen 4000/5000) (Integrada)	2663	8.0	3200	DDR4	512	0	SSD	1	1
MSI Stealth 16 AI Studio A1VFG (Ultra 9 185H / RTX 4060 8GB)	https://publicapi.solotodo.com/products/252267/	252267	msi-stealth-16-ai-studio-a1vfg-ultra-9-185h-rtx-4060-8gb	https://media.solotodo.com/media/products/1900663_picture_1712252220.png	2504960	489	661	351	1990	240	Windows 11	16.0	2560x1600	240	99900	1941325	Intel Core Ultra 9 185H	3900	icosidyo-core	6	22	45.0	29239	NVIDIA GeForce RTX 4060 (8 GB)	27681	16.0	5600	DDR5	1000	0	SSD	1	2
Lenovo ThinkPad E16 (AMD) [21JUS0DP00]	https://publicapi.solotodo.com/products/243276/	243276	lenovo-thinkpad-e16-amd-21jus0dp00	https://media.solotodo.com/media/products/1813115_picture_1694150174.png	1066990	267	141	538	1410	65		16.0	1920x1200	60	0	1912223	AMD Ryzen 5 7530U	2000	Dodeca-core	6	12	15.0	16315	AMD Radeon RX Vega 7 (Integrada)	3134	8.0	3200	DDR4	256	0	SSD	1	1
Lenovo V14 ADA [82C600A9CL]	https://publicapi.solotodo.com/products/109724/	109724	lenovo-v14-ada-82c600a9cl	https://media.solotodo.com/media/products/1389436_picture_1620794803.jpg	259990	82	50	610	1600	65	Windows 10	14.0	1366x768	60	30000	1389436	AMD Ryzen 3 3250U	2600	Quad-core	2	4	15.0	4339	AMD Radeon RX Vega 3 (Integrada)	1192	4.0	2400	DDR4	1000	5400	HDD	1	1
Lenovo ThinkPad P14s Gen 2 [21A1S03F00]	https://publicapi.solotodo.com/products/126157/	126157	lenovo-thinkpad-p14s-gen-2-21a1s03f00	https://media.solotodo.com/media/products/1501325_picture_1638171051.webp	799990	355	161	631	1460	65	Windows 10	14.0	1920x1080	60	50000	1501325	AMD Ryzen 7 PRO 5850U	1900	Hexadeca-core	8	16	15.0	19188	AMD Radeon RX Vega 8 (Integrada)	2335	16.0	3200	DDR4	512	0	SSD	1	1
Apple MacBook Air (2022 / Apple Silicon M2 (8-core GPU) / 8 GB / 256 GB SSD / Space Gray) [MLXW3CI/A]	https://publicapi.solotodo.com/products/147952/	147952	apple-macbook-air-2022-apple-silicon-m2-8-core-gpu-8-gb-256-gb-ssd-space-gray-mlxw3cia	https://media.solotodo.com/media/products/1630122_picture_1659447156.jpg	1149990	257	80	584	1240	30	macOS	13.6	2560x1664	60	52600	1630122	Apple M-Series M2 8-Core GPU	2424	Octa-core	4	8	20.0	15534	Apple M-Series M2 8-Core GPU (Integrada)	0	8.0	0	UMA	256	0	SSD	1	1
Lenovo IdeaPad Gaming 3 15IHU6 [82K1015CUS]	https://publicapi.solotodo.com/products/141539/	141539	lenovo-ideapad-gaming-3-15ihu6-82k1015cus	https://media.solotodo.com/media/products/1452562_picture_1630749727.jpg	599990	199	237	332	2250	135	Windows 11	15.6	1920x1080	120	45000	1601448	Intel Core i5-11300H	3100	Octa-core	4	8	35.0	11209	NVIDIA GeForce GTX 1650 (4 GB)	9317	8.0	3200	DDR4	256	0	SSD	1	2
Lenovo ThinkPad T470 (20JNA01Q00 / SSD 480 GB)	https://publicapi.solotodo.com/products/134141/	134141	lenovo-thinkpad-t470-20jna01q00-ssd-480-gb	https://media.solotodo.com/media/products/659516_picture_1501217916.JPG	350000	147	77	602	1650	65	Windows 10	14.0	1366x768	60	24000	1558631	Intel Core i7-6600U	2600	Quad-core	2	4	15.0	3563	Intel HD Graphics 520 (Integrada)	802	16.0	2133	DDR4	480	0	SSD	1	1
ASUS ProArt StudioBook Pro 16 OLED W7600H3A-L2064X [90NB0TS1-M002V0]	https://publicapi.solotodo.com/products/134378/	134378	asus-proart-studiobook-pro-16-oled-w7600h3a-l2064x-90nb0ts1-m002v0	https://media.solotodo.com/media/products/1560586_picture_1648235990.jpg	4122990	522	482	290	2400	240	Windows 11	16.0	3840x2400	60	90000	1560586	Intel Xeon W-11955M	2600	Hexadeca-core	8	16	45.0	24167	NVIDIA RTX A3000 (6 GB)	18726	32.0	3200	DDR4	1000	0	SSD	1	2
Lenovo Yoga Pro 7 14IRH8 [82Y7007LCL]	https://publicapi.solotodo.com/products/221311/	221311	lenovo-yoga-pro-7-14irh8-82y7007lcl	https://media.solotodo.com/media/products/1764559_picture_1684906707.jpg	1349992	511	581	501	1490	100	Windows 11	14.5	3072x1920	120	73000	1826452	Intel Core i7-13700H	1800	Icosa-core	6	20	45.0	30833	NVIDIA GeForce RTX 4050 (6 GB)	23362	16.0	5200	LPDDR5	1000	0	SSD	1	2
Lenovo LOQ 15IRX9 [83DV00FXUS]	https://publicapi.solotodo.com/products/245532/	245532	lenovo-loq-15irx9-83dv00fxus	https://media.solotodo.com/media/products/1918854_picture_1716924457.jpg	1299990	547	661	213	2380	230	Windows 11	15.6	1920x1080	144	60000	1918854	Intel Core i7-13650HX	3600	Icosa-core	6	20	55.0	33541	NVIDIA GeForce RTX 4060 (8 GB)	27681	16.0	4800	DDR5	512	0	SSD	1	2
Lenovo IdeaPad Gaming 3 15ACH6 [82K201UNIN]	https://publicapi.solotodo.com/products/233989/	233989	lenovo-ideapad-gaming-3-15ach6-82k201unin	https://media.solotodo.com/media/products/1483766_picture_1637750722.jpg	895886	393	511	332	2250	170	Windows 11	15.6	1920x1080	165	60000	1881977	AMD Ryzen 7 5800H	3200	Hexadeca-core	8	16	45.0	22014	NVIDIA GeForce RTX 3060 Max-Q (6 GB)	20727	16.0	3200	DDR4	512	0	SSD	1	2
HP EliteBook 840 G8 [4J8M2UP]	https://publicapi.solotodo.com/products/224242/	224242	hp-elitebook-840-g8-4j8m2up	https://media.solotodo.com/media/products/1535434_picture_1643730252.png	1399990	352	184	652	1320	45	Windows 11	14.0	1920x1080	60	53000	1840744	Intel Core i7-1185G7	3000	Octa-core	4	8	15.0	11411	Intel Iris Xe Graphics G7 96EUs (Integrada)	5083	32.0	3200	DDR4	256	0	SSD	1	1
Lenovo ThinkPad X1 Carbon Gen 12 [21KDCTO1WWCL1]	https://publicapi.solotodo.com/products/248073/	248073	lenovo-thinkpad-x1-carbon-gen-12-21kdcto1wwcl1	https://media.solotodo.com/media/products/1770123_picture_1686646294.jpg	1676080	360	268	582	1120	45	Windows 11	14.0	1920x1200	60	57000	1927681	Intel Core Ultra 5 125H	3600	octodeca-core	4	18	28.0	19543	Intel Arc 7-Cores iGPU (Integrada)	8069	16.0	7500	LPDDR5X	256	0	SSD	1	1
MSI Creator M16 (64 GB RAM / 2 TB SSD / Nvidia RTX 4050)	https://publicapi.solotodo.com/products/235751/	235751	msi-creator-m16-64-gb-ram-2-tb-ssd-nvidia-rtx-4050	https://media.solotodo.com/media/products/1788696_picture_1690536627.png	1999990	562	578	313	2241	200	Windows 11	16.0	1920x1200	144	53000	1887735	Intel Core i7-13620H	2400	Hexadeca-core	6	16	45.0	27188	NVIDIA GeForce RTX 4050 (6 GB)	23362	64.0	5200	DDR5	2000	0	SSD	1	2
ASUS E1404GA-NK068W [90NB0ZW3-M005T0]	https://publicapi.solotodo.com/products/217081/	217081	asus-e1404ga-nk068w-90nb0zw3-m005t0	https://media.solotodo.com/media/products/1779055_picture_1688907686.jpg	309990	186	112	643	1380	0	Windows 11	14.0	1920x1080	60	42000	1809553	Intel Core i3-N305	1800	Octa-core	0	8	15.0	10260	Intel UHD Graphics 770 (Alder Lake) (Integrada)	2768	8.0	3200	DDR4	128	0	SSD	1	1
Lenovo ThinkPad X1 Yoga Gen 8 [21HR0012CL]	https://publicapi.solotodo.com/products/220536/	220536	lenovo-thinkpad-x1-yoga-gen-8-21hr0012cl	https://media.solotodo.com/media/products/1625128_picture_1658164905.png	2085753	408	199	643	1380	65	Windows 11	14.0	1920x1200	60	57000	1823574	Intel Core i7-1355U	1700	Dodeca-core	2	12	15.0	15637	Intel Iris Xe Graphics G7 96EUs (Integrada)	5083	32.0	6400	LPDDR5	1000	0	SSD	1	1
MSI Sword 15 A11UD [9S7-158213-1248]	https://publicapi.solotodo.com/products/254676/	254676	msi-sword-15-a11ud-9s7-158213-1248	https://media.solotodo.com/media/products/1493349_picture_1636656871.png	849990	325	369	332	2250	0	Windows 11	15.6	1920x1080	144	53500	1959333	Intel Core i7-11800H	2300	Hexadeca-core	8	16	45.0	20633	NVIDIA GeForce RTX 3050 Ti (4 GB)	14679	8.0	3200	DDR4	512	0	SSD	1	2
Dell Vostro 14 5415 [VOS0147719-R0022801-SA]	https://publicapi.solotodo.com/products/238261/	238261	dell-vostro-14-5415-vos0147719-r0022801-sa	https://media.solotodo.com/media/products/1895975_picture_1710939134.jpg	409990	230	131	534	1440	65	Windows 11	14.0	1920x1080	60	54000	1895975	AMD Ryzen 5 5500U	2100	Dodeca-core	6	12	25.0	13547	AMD Radeon RX Vega 7 (Integrada)	3134	8.0	3200	DDR4	256	0	SSD	1	1
Lenovo IdeaPad Slim 5 14IAH8 [83BF000RCL]	https://publicapi.solotodo.com/products/207834/	207834	lenovo-ideapad-slim-5-14iah8-83bf000rcl	https://media.solotodo.com/media/products/1760542_picture_1683882123.webp	607990	364	162	531	1460	65	Windows 11	14.0	1920x1200	60	56600	1763484	Intel Core i5-12450H	1500	Dodeca-core	4	12	45.0	19820	Intel UHD Graphics Xe G4 48EUs (Integrada)	2266	16.0	4800	LPDDR5	512	0	SSD	1	1
HP EliteBook 640 G10 [A2VK6LA]	https://publicapi.solotodo.com/products/252285/	252285	hp-elitebook-640-g10-a2vk6la	https://media.solotodo.com/media/products/1852190_picture_1702355449.jpg	1115072	303	175	638	1410	65	Windows 11	14.0	1920x1080	60	51000	1941406	Intel Core i5-1345U	1200	Dodeca-core	2	12	15.0	15298	Intel Iris Xe Graphics G7 80EUs (Integrada)	3816	16.0	3200	DDR4	1000	0	SSD	1	1
Lenovo IdeaPad 3 15ARE05 [81W40016CF]	https://publicapi.solotodo.com/products/127085/	127085	lenovo-ideapad-3-15are05-81w40016cf	https://media.solotodo.com/media/products/1507678_picture_1639129033.jpg	519990	199	118	515	1700	65	Windows 10	15.6	1366x768	60	45000	1507678	AMD Ryzen 5 4500U	2300	Six-core	6	6	15.0	11236	AMD Radeon RX Vega 6 (Ryzen 4000) (Integrada)	2865	8.0	2666	DDR4	512	0	SSD	1	1
ASUS Zenbook 14 OLED UX3402ZA-KM417W [90NB0WC1-M00W20]	https://publicapi.solotodo.com/products/153422/	153422	asus-zenbook-14-oled-ux3402za-km417w-90nb0wc1-m00w20	https://media.solotodo.com/media/products/1655536_picture_1666366375.jpg	879776	329	205	541	1390	65	Windows 11	14.0	2880x1800	90	75000	1655536	Intel Core i7-1260P	1500	Hexadeca-core	4	16	28.0	17200	Intel Iris Xe Graphics G7 96EUs (Integrada)	5083	16.0	4800	LPDDR5	512	0	SSD	1	1
Lenovo ThinkBook 14 G4 IAP [21DH00MXCL]	https://publicapi.solotodo.com/products/217374/	217374	lenovo-thinkbook-14-g4-iap-21dh00mxcl	https://media.solotodo.com/media/products/1638632_picture_1661767046.jpg	499990	254	150	640	1400	65	Windows 11	14.0	1920x1080	60	60000	1811168	Intel Core i5-1235U	900	Dodeca-core	2	12	15.0	15354	Intel Iris Xe Graphics G7 80EUs (Integrada)	3816	8.0	3200	DDR4	512	0	SSD	1	1
Lenovo ThinkPad P16s Gen 3 (Intel) [21KT000FCL]	https://publicapi.solotodo.com/products/254171/	254171	lenovo-thinkpad-p16s-gen-3-intel-21kt000fcl	https://media.solotodo.com/media/products/1934534_picture_1721225984.png	2199991	511	394	377	1820	135	Windows 11	16.0	1920x1200	60	75000	1955194	Intel Core Ultra 7 155H	3800	icosidyo-core	6	22	28.0	23342	NVIDIA RTX 500 Ada (4 GB)	14136	32.0	5600	DDR5	1000	0	SSD	1	2
Lenovo IdeaPad 3 15ITL6 [82H803SBUS]	https://publicapi.solotodo.com/products/226539/	226539	lenovo-ideapad-3-15itl6-82h803sbus	https://media.solotodo.com/media/products/1849636_picture_1701660743.webp	489997	186	132	422	1650	65	Windows 11	15.6	1920x1080	60	45000	1849636	Intel Core i5-1155G7	2500	Octa-core	4	8	28.0	10246	Intel Iris Xe Graphics G7 80EUs (Integrada)	3816	8.0	3200	DDR4	512	0	SSD	1	1
Dell Inspiron 14 2-in-1 7415 [MTDHV]	https://publicapi.solotodo.com/products/153390/	153390	dell-inspiron-14-2-in-1-7415-mtdhv	https://media.solotodo.com/media/products/1655235_picture_1666347260.jpg	810900	230	131	502	1650	65	Windows 11	14.0	1920x1080	60	54000	1655235	AMD Ryzen 5 5500U	2100	Dodeca-core	6	12	25.0	13547	AMD Radeon RX Vega 7 (Integrada)	3134	8.0	3200	DDR4	256	0	SSD	1	1
Lenovo IdeaPad Gaming 3 15IAH7 [82S900QPCL]	https://publicapi.solotodo.com/products/179256/	179256	lenovo-ideapad-gaming-3-15iah7-82s900qpcl	https://media.solotodo.com/media/products/1720989_picture_1676004444.jpg	1149990	421	519	322	2315	170	Windows 11	15.6	1920x1080	120	60000	1720989	Intel Core i7-12650H	1700	Hexadeca-core	6	16	45.0	24118	NVIDIA GeForce RTX 3060 (6 GB)	20727	16.0	3200	DDR4	512	0	SSD	1	2
Dell Alienware M16 R2 [INS0169844-R0025132-SA]	https://publicapi.solotodo.com/products/254622/	254622	dell-alienware-m16-r2-ins0169844-r0025132-sa	https://media.solotodo.com/media/products/1934198_picture_1721109832.jpg	1699990	411	685	258	2610	240	Windows 11	16.0	2560x1600	240	90000	1958815	Intel Core Ultra 7 155H	3800	icosidyo-core	6	22	28.0	23342	NVIDIA GeForce RTX 4070 (8 GB)	29899	16.0	5600	DDR5	1000	0	SSD	1	2
Lenovo Yoga 9 14ITL5 [82BG003UCL]	https://publicapi.solotodo.com/products/99068/	99068	lenovo-yoga-9-14itl5-82bg003ucl	https://media.solotodo.com/media/products/1327068_picture_1613567007.jpg	1349990	235	156	544	1370	65	Windows 10	14.0	3840x2160	60	60000	1327068	Intel Core i5-1135G7	2400	Octa-core	4	8	15.0	10142	Intel Iris Xe Graphics G7 80EUs (Integrada)	3816	16.0	4266	LPDDR4X	1000	0	SSD	1	1
Lenovo ThinkBook 14 G4 IAP [21DH00MLCL]	https://publicapi.solotodo.com/products/224210/	224210	lenovo-thinkbook-14-g4-iap-21dh00mlcl	https://media.solotodo.com/media/products/1638632_picture_1661767046.jpg	895990	279	192	640	1400	65	Windows 10	14.0	1920x1080	60	60000	1840528	Intel Core i7-1255U	1200	Dodeca-core	2	12	15.0	13495	Intel Iris Xe Graphics G7 96EUs (Integrada)	5083	16.0	3200	DDR4	512	0	SSD	1	1
Apple MacBook Pro 14 (Late 2021 / Apple Silicon M1 Pro 10-core / 16 GB / 1 TB SSD / Space Gray) [MKGQ3CI/A]	https://publicapi.solotodo.com/products/128320/	128320	apple-macbook-pro-14-late-2021-apple-silicon-m1-pro-10-core-16-gb-1-tb-ssd-space-gray-mkgq3cia	https://media.solotodo.com/media/products/1516587_picture_1640706208.jpg	2390990	414	134	700	1600	67	macOS	14.2	3024x1964	120	70000	1516601	Apple M-Series M1 Pro 10 Core	3220	Deca-core	10	10	15.0	23553	Apple M-Series M1 Pro (Integrada)	0	16.0	0	UMA	1000	0	SSD	1	1
Lenovo IdeaPad Gaming 3 15IHU6 [82K100F1CL]	https://publicapi.solotodo.com/products/127261/	127261	lenovo-ideapad-gaming-3-15ihu6-82k100f1cl	https://media.solotodo.com/media/products/1508594_picture_1639423921.jpg	2499990	275	331	332	2250	170	Windows 10	15.6	1920x1080	120	45000	1508594	Intel Core i7-11370H	3300	Octa-core	4	8	35.0	13150	NVIDIA GeForce RTX 3050 (4 GB)	12674	16.0	3200	DDR4	512	0	SSD	1	2
MSI Creator Z16 HX Studio - B13V [B13VFTO-046ES]	https://publicapi.solotodo.com/products/222696/	222696	msi-creator-z16-hx-studio-b13v-b13vfto-046es	https://media.solotodo.com/media/products/1834971_picture_1698246205.jpg	1999990	546	661	297	2350	280	Windows 11	16.0	2560x1600	120	90000	1834971	Intel Core i7-13700HX	2100	1	8	24	55.0	33484	NVIDIA GeForce RTX 4060 (8 GB)	27681	16.0	5600	DDR5	1000	0	SSD	1	2
